code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600519,2001-09-12,35.33,36.2,35.3,35.98,-0.008542,2504519.0,89421380.0,2572570000.0,8995000000.0,0.035028,35.98000241883387,2002-04-17,2001-12-31,26.27306748975861,5.555204185820018,212.73306185512237,3.5446436086430144,4.163056069914741
sh600519,2001-09-13,36.01,36.3,35.7,35.89,-0.002501,1098668.0,39512775.0,2566135000.0,8972500000.0,0.015366,35.890016432784364,2002-04-17,2001-12-31,26.207348310379004,5.541308455505292,212.20093357366153,3.5357770737686995,4.152644266683884
sh600519,2001-09-14,36.01,36.5,35.8,36.3,0.011424,767283.0,27740691.0,2595450000.0,9075000000.0,0.010731,36.3000239805125,2002-04-17,2001-12-31,26.506735683108328,5.604611226939039,214.6250735225387,3.576169065973914,4.200084074786481
sh600519,2001-09-17,36.08,36.29,35.5,35.8,-0.013774,898397.0,32183249.0,2559700000.0,8950000000.0,0.012565,35.80002745020492,2002-04-17,2001-12-31,26.141629130999398,5.527412725190568,211.66880529220072,3.5269105388943838,4.142232116740373
sh600519,2001-09-18,35.88,36.55,35.85,36.25,0.01257,1077326.0,39006062.0,2591875000.0,9062500000.0,0.0150669999999999,36.250033795254,2002-04-17,2001-12-31,26.47022502789743,5.596891376764192,214.32944669950487,3.5712432132659613,4.194299974447799
sh600519,2001-09-19,36.3,36.92,36.06,36.92,0.018483,865053.0,31597369.0,2639780000.0,9230000000.0,0.0120989999999999,36.92004316989168,2002-04-17,2001-12-31,26.9594678077234,5.700337369107144,218.29084612815782,3.6372496395525324,4.271823220875518
sh600519,2001-09-20,36.9,37.05,36.5,36.61,-0.008397,1117335.0,41189577.0,2617615000.0,9152500000.0,0.015627,36.610025567394096,2002-04-17,2001-12-31,26.733101745415862,5.652474298023091,216.45795982534824,3.6067093527632235,4.235952721289826
sh600519,2001-09-21,36.28,36.6,36.0,36.06,-0.0150229999999999,787972.0,28638681.0,2578290000.0,9015000000.0,0.011021,36.06003315329514,2002-04-17,2001-12-31,26.33148453809604,5.567555946099773,213.20606477197646,3.5525249729757395,4.1723160035578895
sh600519,2001-09-24,36.06,36.39,36.0,36.05,-0.000277,406860.0,14703096.0,2577575000.0,9012500000.0,0.00569,36.05004452411168,2002-04-17,2001-12-31,26.32418240705386,5.566011976064804,213.1469394073697,3.551539802434149,4.171160272024904
sh600519,2001-09-25,36.28,36.54,36.05,36.23,0.004993,348845.0,12639790.0,2590445000.0,9057500000.0,0.004879,36.230042396420565,2002-04-17,2001-12-31,26.455620765813077,5.5938034366942535,214.21119597029139,3.56927287218278,4.191986875263124
sh600519,2001-09-26,36.11,36.48,36.0,36.08,-0.00414,495626.0,17892565.0,2579720000.0,9020000000.0,0.0069319999999999,36.080050020899385,2002-04-17,2001-12-31,26.346088800180393,5.570643886169711,213.32431550118994,3.554495314058921,4.174632049599535
